2021-2022学年度春季学期  本科生课程开课目录,,,,,,,,,,,,
开课院系,课程号,课序号,课程名,学分,任课教师,课容量,上课时间,上课周次,课程特色,选课文字说明,所属年级,是否二级选课
美术学院,40809224,0,陶瓷设计(1),4,杨帆,15,"31,32,51,52",1-5周,实践课,限:美93学生选课,2019,否
,,0,,,,,"11,12",1-6周,,,,
美术学院,40809243,0,金属装饰品设计,3,王晓昕,15,"11,12,31,32
51,52",9-12周,实践课,限:美913学生选课,2019,否
美术学院,40809244,0,陶瓷设计(3),4,吴昊宇,15,"11,12",11-15周,,限:美93学生选课,2019,否
,,0,,,,,"51,52",10-14周,,,,
,,0,,,,,"31,32",10-15周,,,,
美术学院,40809253,0,首饰设计与珐琅工艺,3,潘妙,15,"11,12,31,32
51,52",5-8周,实验课,限:美913学生选课,2019,否
美术学院,40809303,0,陶瓷设计（2）,3,尹航,15,"31,32,51,52",6-9周,实践课,限:美93学生选课,2019,否
,,0,,,,,"11,12",7-10周,,,,
美术学院,40809353,0,雕塑构造(1),3,许正龙,18,"11,12,21,22
31,32,41,42
51,52",13-16周,实践课,限:美018学生选课,2020,否
美术学院,40809393,0,西方现当代艺术理论,3,陈岸瑛,20,"31,32,51,52",1-6周,"外文教材,中文授课",限:美919学生选课,2019,否
美术学院,40809403,0,信息设计（1）,3,张茫茫,24,"31,32,51,52",7-12周,,限:美910学生选课,2019,否
美术学院,40809432,0,交互技术（2）,2,米海鹏,24,"11,12",前八周,,限:美910学生选课,2019,否
美术学院,40809433,0,外国工艺美术史,3,王小茉,20,"51,52",1-12周,,限:美019学生选课,2020,否
美术学院,40809442,1,环境物理,2,刘毅娟,20,"31,32",前八周,,限:美96学生选课; 实验室：C526激光、B102木工、C329照明,2019,否
美术学院,40809442,2,环境物理,2,杜异,20,"31,32",前八周,,限:美97学生选课; 实验室：C526激光、B102木工、C329照明,2019,否
美术学院,40809453,0,影棚摄影基础,3,王成良,20,"11,12,31,32
51,52",5-8周,,限:美012学生选课,2020,否
美术学院,40809503,0,交互设计（1）,3,付志勇,24,"31,32,51,52",1-6周,,限:美910学生选课,2019,否
美术学院,40809541,0,后期合成,1,王晓宇,29,"51,52",12-15周,,限:美911学生选课,2019,否
美术学院,40809581,0,光环境,1,范寅良,18,"51,52",5-8周,实践课,限:美99学生选课,2019,否
美术学院,40809611,0,体验性展示设计,1,周艳阳,18,"51,52",9-12周,,限:美99学生选课,2019,否
美术学院,40809614,0,摄影实践与创作（1）,4,冯建国,17,"31,32,51,52",1-5周,,限:美912学生选课,2019,否
,,0,,,,,"11,12",1-6周,,,,
美术学院,40809644,0,界面设计基础,4,关琰,28,"31,32,51,52",前八周,,限:美010学生选课,2020,否
美术学院,40809752,0,可用性工程,2,关琰,24,"31,32,51,52",13-16周,,限:美910学生选课,2019,否
美术学院,40809863,0,美学,3,陈岸瑛,20,"21,22,41,42",1-6周,,限:美119学生选课,2021,否
美术学院,40809956,0,原动画技法,6,陈雷,26,"31,32,51,52",5-16周,,限:美011学生选课,2020,否
美术学院,40809980,1,毕业设计(创作)与综合论文训练,15,张宝华,10,,全周,实验课;实践课,限:美81学生选课,2018,否
美术学院,40809980,2,毕业设计(创作)与综合论文训练,15,臧迎春,17,,全周,实验课;实践课,限:美82学生选课,2018,否
美术学院,40809980,3,毕业设计(创作)与综合论文训练,15,白明,9,,全周,实验课;实践课,限:美83学生选课,2018,否
美术学院,40809980,4,毕业设计(创作)与综合论文训练,15,张歌明,60,,全周,实验课;实践课,"网上不选课。多学期（秋春）课程，春季为第二学期。美84,美85",2018,否
美术学院,40809980,5,毕业设计(创作)与综合论文训练,15,于历战,35,,全周,实验课;实践课,限:美86、美87、美77学生选课; 实验室：C526激光、B102木工、C329照明,2018,否
美术学院,40809980,6,毕业设计(创作)与综合论文训练,15,赵超,22,,全周,实验课;实践课,限:美88学生选课; 实验室：C327,2018,否
美术学院,40809980,7,毕业设计(创作)与综合论文训练,15,刘新,18,,全周,实验课;实践课,限:美89学生选课; 实验室：C327,2018,否
美术学院,40809980,8,毕业设计(创作)与综合论文训练,15,岳嵩,10,,全周,实验课;实践课,限:美813学生选课,2018,否
美术学院,40809980,9,毕业设计(创作)与综合论文训练,15,关东海,10,,全周,实验课;实践课,限:美814学生选课,2018,否
美术学院,40809980,10,毕业设计(创作)与综合论文训练,15,付志勇,26,,1-15周,实验课;实践课,限:美810学生选课,2018,否
美术学院,40809980,11,毕业设计(创作)与综合论文训练,15,王之纲,26,,1-15周,实验课;实践课,限:美811学生选课,2018,否
美术学院,40809980,12,毕业设计(创作)与综合论文训练,15,冯建国,18,,1-15周,实验课;实践课,限:美812学生选课,2018,否
美术学院,40809980,13,毕业设计(创作)与综合论文训练,15,韩敬伟,11,,全周,实验课;实践课,限:美815学生选课,2018,否
美术学院,40809980,14,毕业设计(创作)与综合论文训练,15,顾黎明,10,,全周,实验课;实践课,限:美816学生选课,2018,否
美术学院,40809980,15,毕业设计(创作)与综合论文训练,15,付斌,11,,全周,实验课;实践课,限:美817学生选课,2018,否
美术学院,40809980,16,毕业设计(创作)与综合论文训练,15,魏小明,22,,全周,实验课;实践课,限:美818学生选课,2018,否
美术学院,40809995,0,服装设计(1),5,李迎军,20,"11,12,31,32",9-15周,实践课,限:美02学生选课,2020,否
,,0,,,,,"51,52",9-14周,,,,
土水学院,20900012,1,工程计算机制图,2,马智亮,70,13,全周,,建议修过工程图学基础,2021,否
土水学院,20900012,2,工程计算机制图,2,刘晓丽,20,13,全周,,建议修过工程图学基础,2021,否
土水学院,20900012,3,工程计算机制图,2,徐千军,20,13,全周,,建议修过工程图学基础,2021,否
建管系,30910032,0,建筑施工技术,2,于清,93,34,全周,,,2019,否
建管系,30910042,0,建筑施工组织,2,李小冬,35,24,全周,,,2019,否
建管系,30910052,1,工程项目管理(1),2,李小冬,35,54,全周,,,2020,否
建管系,30910052,2,工程项目管理(1),2,强茂山,38,54,全周,,,2020,否
建管系,30910052,3,工程项目管理(1),2,邓晓梅,35,54,全周,,,2020,否
建管系,40910010,0,综合论文训练,15,郭红领,35,,全周,,,2018,否
建管系,40910191,1,因材施教导师制研讨课(2),1,邓晓梅,3,,全周,实践课,,"2019
2020",否
建管系,40910191,2,因材施教导师制研讨课(2),1,方东平,3,,全周,实践课,,"2019
2020",否
建管系,40910191,3,因材施教导师制研讨课(2),1,郭红领,3,,全周,实践课,,"2019
2020",否
建管系,40910191,4,因材施教导师制研讨课(2),1,黄玥诚,3,,全周,实践课,,"2019
2020",否
建管系,40910191,5,因材施教导师制研讨课(2),1,李楠,3,,全周,实践课,,"2019
2020",否
建管系,40910191,6,因材施教导师制研讨课(2),1,李小冬,3,,全周,实践课,,"2019
2020",否
建管系,40910191,7,因材施教导师制研讨课(2),1,廖彬超,3,,全周,实践课,,"2019
2020",否
建管系,40910191,8,因材施教导师制研讨课(2),1,刘洪玉,3,,全周,实践课,,"2019
2020",否
建管系,40910191,9,因材施教导师制研讨课(2),1,吴璟,3,,全周,实践课,,"2019
2020",否
建管系,40910191,10,因材施教导师制研讨课(2),1,杨述,3,,全周,实践课,,"2019
2020",否
建管系,40910191,11,因材施教导师制研讨课(2),1,杨赞,3,,全周,实践课,,"2019
2020",否
建管系,40910191,12,因材施教导师制研讨课(2),1,于清,3,,全周,实践课,,"2019
2020",否
建管系,40910191,13,因材施教导师制研讨课(2),1,王守清,3,,全周,实践课,,"2019
2020",否
建筑技术,20990012,0,建筑环境测试技术,2,魏庆芃,35,21,全周,,,2019,否
建筑技术,20990023,0,建筑自动化,3,王福林,35,52,全周,,,2019,否
建筑技术,40990060,0,综合论文训练,15,莫金汉,40,,全周,,,2018,否
建筑技术,40990072,0,建筑网络综合布线,2,燕翔,30,"33,34",前八周,,限:建筑环境与能源应用工程专业学生选课,2019,否
建筑技术,40990262,0,制冷与热泵装置设计,2,王宝龙,30,12,全周,,,2019,否
电工电子中心,21550012,0,电子技术实验,2,秦俭,220,,全周,实验课,网上不选课。多学期（秋春）课程，春季为第二学期。进行模拟电路实验,2020,是
电工电子中心,21550022,0,电子电路实验,2,陈莉平,120,,全周,实验课,网上不选课。多学期（秋春）课程，春季为第二学期。进行数字电路实验,2020,是
武装部,02090132,0,军官指挥素质和领导力,2,邓宇,50,54,前八周,实践课,限:空军定向、海军定向学生选课,,否
医学院,34000082,0,医学心理学,2,刘破资,80,"53,54",后八周,"外文教材,中文授课",,2019,否
医学院,34000286,0,普通药理学,6,王钊,35,"13,14,33,34",全周,,限:临床医学专业学生选课,2019,否
医学院,34000308,0,病理学,8,裘莹,35,"23,24,51,52",全周,,限:临床医学专业学生选课,2019,否
医学院,34000312,0,医学寄生虫学,2,吴宁,35,"21,53,54",前八周,,限:临床医学专业学生选课,2019,否
医学院,34000372,0,医疗仪器原理,2,陈慧军,40,21,全周,,,2020,否
医学院,34000503,0,医学影像(2)–成像系统,3,李睿,60,32,全周,"外文教材,中文授课",,2019,否
医学院,34000512,0,医学伦理学,2,王大亮,35,42,全周,,限:临床医学专业学生选课,2019,否
医学院,34000612,0,生物统计学基础,2,夏永静,30,21,全周,"外文教材,中文授课",限:生命学院、化学系、药学院、医学院学生选课,2019,否
医学院,34000628,0,医学生理学,8,吴宁,35,"11,32,42",全周,外文授课≥50%,限:临床医学专业学生选课,2020,是
医学院,34030064,0,生物医学电子学,4,高小榕,60,22,全周,,,2019,否
医学院,44000043,0,系统解剖学,3,张晓东,35,"33,34,36",全周,"外文教材,中文授课",限:临床医学专业学生选课,2021,否
医学院,44000233,0,组织工程学原理,3,杜亚楠,60,12,全周,"外文教材,中文授课",,2019,否
医学院,44000273,0,病理生理学,3,谢兰,35,32,全周,,限:临床医学专业学生选课,2019,否
医学院,44000434,0,人体解剖与生理学,4,赵锡海,60,"21,53",全周,,,2020,否
医学院,44000460,0,医学实验班毕业考试,0,吴宁,35,,后八周,实践课,限:临床医学专业学生选课,2014,否
医学院,44000480,0,医学实验班毕业论文写作指导,0,吴宁,35,,前八周,,,2014,否
医学院,44000501,0,物理医学与康复医学,1,潘钰,35,,后八周,,限:临床医学专业学生选课,2015,否
医学院,44000512,0,流行病学概览,2,张啸飞,30,,前八周,,限:临床医学专业学生选课,2016,否
医学院,44000523,0,医学分子生物学（英）,3,陈默,35,12,全周,全外文授课;认证外文课,限:临床医学专业学生选课,2020,否
医学院,44030102,0,专业实践综合训练,2,腾轶超,50,"33,34,53,54",后八周,,,2019,否
医学院,44030140,0,综合论文训练,15,宫琴,35,,全周,,,2018,否
医学院,44030263,0,系统与计算神经科学,3,洪波,60,"13,14",全周,,,2019,否
药学院,34020041,0,药事管理学,1,郝艳丽,25,26,双周,,,"2019
2020",否
药学院,34020082,0,衰老生物学,2,王钊,30,23,全周,"外文教材,中文授课",,"2019
2018",否
药学院,44000061,0,药学导论,1,刘刚,50,52,前八周,,,2021,否
药学院,44000112,0,药剂学,2,刘清飞,25,22,全周,,,2019,否
药学院,44000254,0,药学综合实验,4,刘清飞,25,,全周,实验课,网上不选课。多学期（秋春）课程，春季为第二学期,2019,否
药学院,44000261,1,药剂学实验,1,刘清飞,12,"33,34",单周,实验课,,2019,否
药学院,44000261,2,药剂学实验,1,刘清飞,12,"33,34",双周,实验课,,2019,否
药学院,44000295,0,综合论文训练,15,郝艳丽,30,,全周,,,2018,否
药学院,44020013,0,药物设计,3,何伟,25,"13,14,53,54",后八周,"外文教材,中文授课",,2019,否
药学院,44020022,0,生物技术药物,2,杜娟娟,20,42,全周,"外文教材,中文授课",,2019,否
药学院,44020042,0,药物分析,2,周群,25,52,全周,,,2019,否
药学院,44020072,0,免疫治疗药物与技术,2,唐海东,25,12,全周,"外文教材,中文授课",,"2019
2018",否
软件学院,24100013,0,离散数学(2),3,陈莉,110,52,全周,,优先:软件学院、计算机类、未央-软件01、软件辅1学生选课；软件工程专业接受辅修学生选课,"2021
2020",否
软件学院,34100053,0,操作系统,3,闻立杰,120,22,全周,"外文教材,中文授课",优先:软件学院、软件辅1学生选课；软件工程专业接受辅修学生选课,2020,否
软件学院,34100173,0,数据库原理,3,王建民,110,22,全周,,优先:软件学院学生选课,2019,否
软件学院,34100362,0,面向对象程序设计基础,2,雍俊海,110,22,全周,,优先:软件学院、计算机类、未央-软件11、软件辅1学生选课；软件工程专业接受辅修学生选课,2021,否
软件学院,34100393,0,数据科学导论,3,罗贵明,60,16,全周,,数据科学与技术创新能力本科课程证书项目必修课,,否
软件学院,44100010,0,综合论文训练,15,张慧,92,,全周,,网上不选课。多学期（秋春）课程，春季为第二学期,2018,否
软件学院,44100102,0,人工智能导论,2,龙明盛,130,24,全周,"外文教材,中文授课",优先:软件学院、数科辅9学生选课；数据科学与技术创新能力本科课程证书项目选修课,2019,否
软件学院,44100563,0,形式语言与自动机,3,罗贵明,120,32,全周,,优先:软件学院、未央-软件01学生选课,2020,否
软件学院,44100582,0,算法分析与设计基础,2,王斌,130,23,全周,"外文教材,中文授课",优先:软件学院学生选课,2020,否
软件学院,44100603,0,软件分析与验证,3,贺飞,120,12,全周,,优先:软件学院学生选课,2019,否
软件学院,44100612,0,移动应用软件开发,2,王继良,120,32,全周,,优先:软件学院学生选课,2019,否
软件学院,44100622,0,云服务性能优化,2,李振华,100,34,全周,"外文教材,中文授课",优先:软件学院学生选课,2019,否
软件学院,44100632,0,嵌入式系统,2,何源,100,42,全周,,优先:软件学院学生选课,2019,否
网络研究院,41120022,0,网络编程技术,2,张千里,50,13,全周,,,2019,否
语言中心,14201293,1,英语(2),3,赵珊,35,"21,52",全周,,经体班课程,,否
语言中心,14201313,1,英语(4),3,杨莉,35,"21,52",全周,,经体班课程,,否
语言中心,14201333,1,英语(6),3,庞红梅,35,"21,52",全周,,经体班课程,,否
语言中心,14202012,91,初级汉语阅读与写作(2),2,牟蕾,27,22,全周,,HSK4级、5级水平,,否
语言中心,14202012,92,初级汉语阅读与写作(2),2,李水,27,32,全周,,HSK4级、5级水平,,否
语言中心,14202012,93,初级汉语阅读与写作(2),2,郭蓁,27,41,全周,,"HSK4级、5级水平
",,否
语言中心,14202012,94,初级汉语阅读与写作(2),2,郭蓁,27,42,全周,,"HSK4级、5级水平
",,否
语言中心,14202032,91,高级汉语阅读与写作(2),2,程伟民,27,41,全周,,已经通过HSk6级或同等水平,,否
语言中心,14202032,92,高级汉语阅读与写作(2),2,程伟民,27,32,全周,,已经通过HSk6级或同等水平,,否
语言中心,14202032,93,高级汉语阅读与写作(2),2,鲁俐,27,23,全周,,已经通过HSk6级或同等水平,,否
语言中心,14202032,94,高级汉语阅读与写作(2),2,鲁俐,27,22,全周,,已经通过HSk6级或同等水平,,否
语言中心,14202032,95,高级汉语阅读与写作(2),2,杜玲玲,27,42,全周,,已经通过HSk6级或同等水平,,否
语言中心,P4200012,1,西方名著导读,2,OLBRICH JOHN FRANCIS ANDREW,100,11,全周,,网上不选课,2021,否
语言中心,P4200012,2,西方名著导读,2,OLBRICH JOHN FRANCIS ANDREW,100,21,全周,,网上不选课,2021,否
新雅书院,14700053,0,英国文学的人文理解,3,YUAN HEH HSIANG,30,"13,14,36",前八周,全外文授课;文化素质核心课;认证外文课,限:新雅、法学院学生选课,"2021
2020",否
新雅书院,14700073,0,西方近代哲学,3,张伟特,60,26,全周,文化素质核心课;通识选修课;通识荣誉课,限:新雅、法学院学生选课,2021,否
新雅书院,14700103,0,文学作品导读：西方现代小说,3,陈艳姜,30,"16,33,34",前八周,全外文授课;文化素质核心课;认证外文课,限:新雅、法学院学生选课,"2021
2020",否
新雅书院,14700132,0,物理学（3）,2,陈曦,40,53,全周,,限:新雅学生选课,2020,否
新雅书院,14700183,0,法律与文学,3,赵晓力,30,"13,14,36",后八周,文化素质核心课,限:新雅、法学院学生选课,"2021
2020",否
新雅书院,14700222,0,风景与中国文人文化,2,李溪,30,46,全周,,限:新雅学生选课,2021,否
新雅书院,14700233,0,《庄子》研读,3,李震,30,"23,24",全周,,,2020,否
新雅书院,14700243,0,哲学的哲学,3,张伟特,30,36,全周,"外文教材,中文授课;文化素质课;通识选修课",,"2021
2020",否
新雅书院,14700253,0,西方古典学基础(古希腊罗马文明),3,甘阳,120,"43,44",全周,,优先:通识教育类学生选课；新雅2021级必修,"2021
2020",否
新雅书院,14700264,0,西方古典学基础(古希腊语),4,颜荻,20,"26,53",全周,"外文教材,中文授课",,"2021
2020",否
新雅书院,34700023,0,比较政治,3,欧树军,30,52,全周,,限:政治学、经济学与哲学专业、新雅、法学院学生选课; 接收PPE辅修学生选课,2019,否
新雅书院,44700023,0,政经哲研讨课(2),3,吴飞,35,"33,34",全周,,限:政治学、经济学与哲学专业、新雅学生选课,"2019
2020",否
新雅书院,44700033,0,政治学原理,3,汪卫华,30,16,全周,,限:政治学、经济学与哲学专业、新雅、法学院学生选课; 接收PPE辅修学生选课,2020,否
新雅书院,44700043,0,西方哲学(1),3,先刚,35,12,全周,,限:政治学、经济学与哲学专业、新雅学生选课；接收PPE辅修学生选课,"2019
2020",否
新雅书院,44700063,0,中国哲学（2）,3,赵金刚,30,26,全周,,限:政治学、经济学与哲学专业、新雅学生选课; 接收PPE辅修学生选课.,2019,否
新雅书院,44700083,0,社会理论,3,陈涛,30,26,全周,,限:政治学、经济学与哲学专业、新雅、法学院学生选课,2020,否
